date,pred_cases_mean,pred_cases_q10,pred_cases_q90,ess
2020-06-14,106914.63195295534,106805.43468012543,107031.10660399543,299.99999999999994
2020-06-15,114508.02741686095,114391.91698628772,114631.66336615414,299.99999999999994
2020-06-16,122574.61638561221,122452.82092411417,122707.3806545013,299.99999999999994
2020-06-17,131133.722863962,131003.72647798058,131274.76895632735,299.99999999999994
2020-06-18,140203.73882995715,140066.81920450885,140352.26047544624,299.99999999999994
2020-06-19,149802.31819179739,149656.01961716116,149959.73132931584,299.99999999999994
2020-06-20,159944.91479162185,159790.98954005208,160109.41040352944,299.99999999999994
2020-06-21,170645.58361008143,170483.11146620163,170818.79398383928,299.99999999999994
2020-06-22,181915.1680281034,181744.14083227125,182098.05274067633,299.99999999999994
2020-06-23,193762.4963545882,193583.30894637536,193955.3999611451,299.99999999999994
2020-06-24,206192.21588968096,206003.55872066796,206394.83250199773,299.99999999999994
2020-06-25,219205.0454799818,219008.6079991625,219418.85412401854,299.99999999999994
2020-06-26,232797.4674185111,232593.02529749318,233021.80302570516,299.99999999999994
2020-06-27,246959.85403981933,246743.40473100625,247192.6660394487,299.99999999999994
2020-06-28,261676.66976445215,261452.81774400987,261918.0801361198,299.99999999999994
2020-06-29,276925.95935344626,276696.5042528055,277173.7409752421,299.99999999999994
2020-06-30,292678.06973369524,292440.8177268312,292933.54807822354,299.99999999999994
2020-07-01,308895.24701726605,308652.3879453511,309156.8892338486,299.99999999999994
2020-07-02,325531.1734190927,325280.23440592794,325794.96974102646,299.99999999999994
2020-07-03,342529.8905067901,342274.3393424936,342799.3702621103,299.99999999999994
2020-07-04,359826.67063796095,359567.3480698505,360101.71433461027,299.99999999999994
2020-07-05,377346.10189354577,377084.663568973,377624.5080663456,299.99999999999994
2020-07-06,395003.4284462003,394738.6647445182,395282.117913677,299.99999999999994
2020-07-07,412703.84737348475,412440.3531679302,412978.07881958265,299.99999999999994
2020-07-08,430343.140541377,430080.7407185074,430616.2963368946,299.99999999999994
2020-07-09,447807.6044882345,447547.949307926,448075.05136971286,299.99999999999994
2020-07-10,464976.41091453825,464720.1358126023,465236.45934279,299.99999999999994
2020-07-11,481721.451868883,481471.32312282285,481973.5691777572,299.99999999999994
2020-07-12,497909.42201512365,497671.26920910476,498153.24296187627,299.99999999999994
2020-07-13,513403.7430846226,513179.47259455046,513634.99387161154,299.99999999999994
2020-07-14,528065.6880201794,527855.2989947075,528282.3626942768,299.99999999999994
2020-07-15,541758.2623392912,541561.7615988781,541957.0394193762,299.99999999999994
2020-07-16,554346.4699496825,554167.7440863524,554528.1056968732,299.99161723596876
2020-07-17,565704.7742021999,565542.8442000659,565866.1129349887,299.99999999999994
2020-07-18,575711.4238130297,575569.7085975325,575856.8758763254,299.9953131255017
2020-07-19,584259.7853736383,584140.7360961699,584381.1451837128,299.9843695607053
2020-07-20,591256.6958977553,591160.9584292071,591351.9078576984,299.99999999999994
2020-07-21,596622.6333444002,596551.2570879202,596694.2872377916,299.99999999999994
2020-07-22,600298.8948353337,600254.9013984859,600345.3960944831,299.99999999999994
2020-07-23,602245.0706149188,602224.8224728806,602263.5593813857,299.99999999999994
2020-07-24,602441.7994833575,602424.6224903121,602456.6773769561,299.99999999999994
2020-07-25,600891.2191323458,600848.0267585963,600929.9870253692,299.9996858076779
2020-07-26,597616.8575163019,597547.6335846889,597682.51311138,299.99999999999994
2020-07-27,592662.5884986382,592568.8245155803,592750.5486850911,299.99999999999994
2020-07-28,586092.8028599783,585971.7634837723,586204.9766491808,299.99999999999994
2020-07-29,577988.9453427368,577845.0813710463,578121.122337725,299.99999999999994
2020-07-30,568448.6118661732,568280.9670099037,568601.8182319915,299.99999999999994
2020-07-31,557583.8185649853,557396.773151147,557751.0544385371,299.99999999999994
2020-08-01,545516.2273395046,545312.19739144,545700.3887383188,299.9904919582313
2020-08-02,532379.5738060228,532160.237268815,532576.9407329366,299.99999999999994
2020-08-03,518307.3291586116,518075.28879901674,518520.02619735716,299.99999999999994
2020-08-04,503440.1102172519,503196.75660650944,503661.7159627655,299.99999999999994
2020-08-05,487916.8007489966,487662.31850062497,488146.8398792312,299.99999999999994
2020-08-06,471875.49988832383,471612.1708113651,472113.1092342781,299.99999999999994
2020-08-07,455448.35563764133,455179.4382492534,455690.09358151926,299.99999999999994
2020-08-08,438762.2014624763,438493.84168720245,439007.6334664082,299.99999999999994
2020-08-09,421933.8889452525,421662.5286718595,422180.1850542377,299.9716693876936
2020-08-10,405079.570104209,404808.6639586169,405324.08807059325,299.99999999999994
2020-08-11,388292.91712514876,388022.3125139657,388536.8032067856,299.99999999999994
2020-08-12,371666.5294926449,371399.5396131883,371907.682602775,299.99999999999994
2020-08-13,355279.76126644935,355020.0858199041,355514.96356632846,299.99999999999994
2020-08-14,339202.2658811144,338948.07752351,339430.3054855929,299.99999999999994
2020-08-15,323492.2017374094,323244.49743247114,323717.0031552249,299.99999999999994
2020-08-16,308197.0048169412,307958.29198910506,308418.1242326617,299.9575932041866
2020-08-17,293362.70611036883,293130.7234795546,293574.0814519813,299.99999999999994
2020-08-18,279012.1933303708,278792.39949035237,279219.9524771123,299.95477084211814
2020-08-19,265177.2055924131,264963.14452852553,265375.561156813,299.99999999999994
2020-08-20,251867.4658452307,251661.27280336944,252060.00835761824,299.99999999999994
2020-08-21,239093.2411388111,238896.30981861125,239278.1226175904,299.9515995255415
2020-08-22,226864.6385667917,226676.46358382434,227040.79050908217,299.99999999999994
2020-08-23,215175.22978107852,214994.5646698488,215343.39288255302,299.99999999999994
2020-08-24,204022.23712355157,203847.82872996177,204183.69583436783,299.99999999999994
2020-08-25,193397.61928392688,193230.91226096277,193552.05717227343,299.99999999999994
2020-08-26,183290.2811352798,183132.7068789345,183436.16885953516,299.99999999999994
2020-08-27,173686.63910156593,173536.43293693152,173826.06419146157,299.99999999999994
2020-08-28,164571.848629001,164427.54285690046,164703.86089656685,299.99999999999994
2020-08-29,155927.74652889426,155792.96732840574,156053.38463241936,299.9488334992779
2020-08-30,147738.44207332845,147611.5542181402,147858.92267895973,299.7950911151298
2020-08-31,139988.88408556764,139865.39106291396,140100.5810400047,299.99999999999994
2020-09-01,132654.4430859031,132538.34463734977,132760.57057922662,299.99999999999994
2020-09-02,125718.65296036897,125608.40553835624,125820.76362952209,299.99999999999994
2020-09-03,119162.89387548539,119060.02944711919,119259.31556104051,299.99999999999994
2020-09-04,112968.62684255767,112869.65063683418,113058.27897337338,299.99999999999994
2020-09-05,107117.6514851397,107024.24983524781,107203.05929092603,299.99999999999994
2020-09-06,101592.11538481545,101503.70894563277,101672.56696923083,299.99999999999994
2020-09-07,96374.84925076144,96291.83273882057,96449.77768806728,299.99999999999994
2020-09-08,91449.33508802208,91370.91028940627,91520.43513347364,299.99999999999994
2020-09-09,86798.7762262621,86724.45309876361,86866.69869855202,299.95309168057736
2020-09-10,82409.86307354254,82338.89585294832,82473.3495492405,299.99999999999994
2020-09-11,78266.07174457055,78198.88574976103,78326.15705159612,299.99999999999994
2020-09-12,74354.08066696175,74291.37321836356,74411.00359561075,299.99999999999994
2020-09-13,70660.57739664859,70601.01878302138,70714.29597208672,299.99999999999994
2020-09-14,67173.03935681081,67117.19695687003,67223.7464426011,299.99999999999994
2020-09-15,63879.413960077756,63826.6308739384,63927.96171854339,299.99999999999994
2020-09-16,60768.67041242446,60719.28645966244,60815.00232973758,299.99999999999994
2020-09-17,57829.96258452207,57782.98631835524,57872.907242582936,299.99999999999994
2020-09-18,55053.233572085686,55007.94808828783,55093.81902135945,299.99999999999994
2020-09-19,52429.19204403743,52386.97308780043,52467.564008003574,299.99999999999994
2020-09-20,49948.72269554594,49908.827209235205,49985.170350368666,299.99999999999994
2020-09-21,47603.029789439184,47565.784378337696,47637.90467397046,299.961728680906
2020-09-22,45385.25646880627,45349.91708447778,45417.48784581062,299.99999999999994
2020-09-23,43286.85347900969,43253.38108955929,43318.00016163885,299.96360219341346
2020-09-24,41301.73497291143,41269.99346380137,41330.677982906935,299.99999999999994
2020-09-25,39422.38098607993,39392.35688376092,39450.49967360242,299.96528674500695
2020-09-26,37643.18148013247,37615.35334024195,37669.91670920244,299.86293413379127
2020-09-27,35958.937738816625,35931.79896615295,35983.557610436066,299.99999999999994
2020-09-28,34363.02453193077,34337.23433715002,34386.502310744545,299.99999999999994
2020-09-29,32850.808820260776,32826.50425275516,32873.15270281792,299.99999999999994
2020-09-30,31417.433111406932,31394.388395537342,31439.08856476695,299.99999999999994
2020-10-01,30058.500560470824,30036.79378848517,30079.00298993525,299.99999999999994
2020-10-02,28769.70422255705,28749.160400405948,28789.121191826413,299.99999999999994
2020-10-03,27547.01637453062,27527.558361239116,27565.531212842365,299.99999999999994
2020-10-04,26386.594408443816,26368.195147659142,26403.634300119098,299.99999999999994
2020-10-05,25285.148317352556,25267.50577570882,25301.70948454842,299.99999999999994
2020-10-06,24239.290828611465,24222.309311213416,24255.126776463665,299.99999999999994
2020-10-07,23245.705796497557,23229.609774991728,23261.081635996892,299.9786463449173
2020-10-08,22301.890116024446,22286.09965785331,22316.657370716464,299.99999999999994
2020-10-09,21404.67532730192,21389.53660263047,21418.858272269943,299.9811852847149
2020-10-10,20551.849280307586,20537.646633818527,20565.340308400642,299.99999999999994
2020-10-11,19740.713166586644,19727.493462612514,19753.438626817497,299.99999999999994
2020-10-12,18969.076353282624,18956.303635090117,18980.82801987782,299.99999999999994
2020-10-13,18234.781932495564,18222.662124575887,18245.88002178357,299.99999999999994
2020-10-14,17535.8633747806,17523.935635153335,17546.415802226245,299.99999999999994
2020-10-15,16870.308279266374,16858.928546421022,16880.50573370451,299.99999999999994
2020-10-16,16236.328132191411,16225.650391153133,16246.502861186364,299.99317206584885
2020-10-17,15632.473609748851,15622.208442776262,15641.882304720777,299.99999999999994
2020-10-18,15056.91612079592,15046.938268058144,15066.062754634579,299.99999999999994
2020-10-19,14508.184797732029,14498.617848922418,14516.755586284366,299.99816077467887
2020-10-20,13984.95768905347,13976.23199855077,13993.187813717124,299.99999999999994
2020-10-21,13485.841620186784,13477.363933881332,13493.572598819956,299.99999999999994
2020-10-22,13009.577804345034,13001.452573817447,13016.946970610821,299.9999993601948
2020-10-23,12554.968635671526,12547.200094692967,12562.018727927685,299.99999999999994
2020-10-24,12120.961599652757,12113.872014075761,12127.717694379562,299.99999999999994
2020-10-25,11706.497865315976,11699.403100587055,11712.813656989392,299.99999999999994
2020-10-26,11310.593826174792,11304.014239953038,11316.698535893529,299.99663491237163
2020-10-27,10932.190668872123,10925.973160740568,10938.237784460383,299.99999999999994
2020-10-28,10570.541804842134,10564.723661539909,10576.52928707767,299.99999999999994
2020-10-29,10224.792366151802,10219.210594798986,10230.571243827657,299.99999999999994
2020-10-30,9894.087293537941,9888.693438295124,9899.512236695373,299.99999999999994
2020-10-31,9577.757845539672,9572.492660231397,9582.757708245503,299.9861860336667
2020-11-01,9275.016591219111,9270.068531000978,9279.840749661389,299.99999999999994
2020-11-02,8985.266902681546,8980.54968479775,8989.927133585636,299.99999999999994
2020-11-03,8707.853116028668,8703.303138797215,8712.178183032713,299.99999999999994
2020-11-04,8442.18204538263,8437.821211428327,8446.524708035413,299.99999999999994
2020-11-05,8187.693069087082,8183.519195596293,8191.930456443094,299.99999999999994
2020-11-06,7943.825155973282,7939.833110658219,7947.825181770985,299.99999999999994
2020-11-07,7710.11955485809,7706.406376367989,7713.901552809557,299.99999999999994
2020-11-08,7486.024695516149,7482.2761831697435,7489.833607050869,299.99999999999994
2020-11-09,7271.152204704164,7267.570850030739,7274.685521371638,299.99999999999994
2020-11-10,7065.078416084172,7061.654451067176,7068.599872769217,299.99999999999994
2020-11-11,6867.3727960817205,6864.143930478436,6870.866575966394,299.99999999999994
2020-11-12,6677.627801455704,6674.4985952111265,6680.790230354149,299.95133323318186
2020-11-13,6495.449382173792,6492.436338497317,6498.534097782987,299.99999999999994
2020-11-14,6320.583829014658,6317.685165684551,6323.584212212295,299.99999999999994
2020-11-15,6152.664785883629,6149.919175997433,6155.528390001462,299.99999999999994
2020-11-16,5991.357968474737,5988.673260581252,5994.2706879573225,299.99999999999994
2020-11-17,5836.412657949128,5833.843551415977,5839.273500229946,299.99999999999994
2020-11-18,5687.538940942258,5685.0221664269675,5690.281746453637,299.92899800215156
2020-11-19,5544.348645896397,5541.844812300098,5547.04643577645,299.99999999999994
2020-11-20,5406.7755404796135,5404.375116364507,5409.315953444331,299.9239842992024
2020-11-21,5274.464208434238,5272.148233986501,5277.052736385552,299.99999999999994
2020-11-22,5147.20842196261,5144.988005499919,5149.615790108206,299.99999999999994
2020-11-23,5024.795452727823,5022.676943814003,5027.105946149801,299.99999999999994
2020-11-24,4907.003268166599,4904.949756169126,4909.2644364339685,299.99999999999994
2020-11-25,4793.663982668123,4791.683894780024,4795.913971141727,299.99999999999994
2020-11-26,4684.580947400416,4682.725031334607,4686.712948887808,299.99999999999994
2020-11-27,4579.533426304747,4577.6361967176545,4581.536625399404,299.99999999999994
2020-11-28,4478.416502609789,4476.597314240662,4480.329311747496,299.99999999999994
2020-11-29,4381.036046943475,4379.339854156992,4383.000817359579,299.99999999999994
2020-11-30,4287.23132934882,4285.557966448687,4289.0107965008265,299.99999999999994
2020-12-01,4196.915322658177,4195.228040864824,4198.540591570625,299.8535884318692
2020-12-02,4109.873570876671,4108.238118846503,4111.5728222180815,299.99999999999994
2020-12-03,4025.992312401442,4024.4513086943043,4027.5978300219404,299.99999999999994
2020-12-04,3945.1623829277455,3943.6444059817504,3946.853897430355,299.99999999999994
2020-12-05,3867.226130621645,3865.7207737587996,3868.8845254691846,299.99999999999994
2020-12-06,3792.1336712698294,3790.6833098921866,3793.713689999735,299.99999999999994
2020-12-07,3719.763104774343,3718.318912511101,3721.292819205727,299.7384883328353
2020-12-08,3649.9228279713793,3648.559349218947,3651.3288278025348,299.99999999999994
2020-12-09,3582.625262996239,3581.30437244774,3584.0568552589857,299.99999999999994
2020-12-10,3517.720281886956,3516.4107600864454,3519.0993646033876,299.99999999999994
2020-12-11,3455.1226329436736,3453.928628104143,3456.5891711989298,299.99999999999994
2020-12-12,3394.7318614204273,3393.552447125858,3396.0454496636903,299.99999999999994
2020-12-13,3336.515309637556,3335.368038418738,3337.7688358732444,299.99999999999994
2020-12-14,3280.3373945139147,3279.2217489620593,3281.6113112827643,299.99999999999994
2020-12-15,3226.158673681134,3224.9032859543145,3227.3988019005988,299.99999999999994
2020-12-16,3173.899192304016,3172.6637408873253,3175.1157415764337,299.99999999999994
2020-12-17,3123.4837899162994,3122.2749841279665,3124.6584257228856,299.99999999999994
2020-12-18,3074.841083175075,3073.6641704676445,3076.0545377271233,299.99999999999994
2020-12-19,3027.931006879159,3026.721601466293,3029.0844998592042,299.99999999999994
2020-12-20,2982.6679884921364,2981.492490036115,2983.8276330715375,299.99999999999994
2020-12-21,2939.001065193096,2937.916478346586,2940.104398440157,299.99999999999994
2020-12-22,2896.8938144718127,2895.839450468861,2897.967029796547,299.99999999999994
2020-12-23,2856.27796982222,2855.199853552489,2857.35576705747,299.99999999999994
2020-12-24,2817.100969448985,2816.1097249292075,2818.0900530533804,299.99999999999994
2020-12-25,2779.328965983297,2778.283910456661,2780.3356316408817,299.99999999999994
2020-12-26,2742.9194854107086,2741.904474329071,2743.923412411394,299.99999999999994
2020-12-27,2707.8041611469653,2706.852839450512,2708.839921447057,299.99999999999994
2020-12-28,2673.946962899293,2672.9963788820573,2674.9774204371197,299.99999999999994
2020-12-29,2641.322401469215,2640.342649670778,2642.3224169504974,299.99999999999994
2020-12-30,2609.894273000648,2608.8984479594733,2610.8729861048732,299.99999999999994
2020-12-31,2579.6079824906014,2578.6528278668925,2580.594130493292,299.99999999999994
2021-01-01,2550.454071646758,2549.4165421673565,2551.4894641804394,299.99999999999994
2021-01-02,2522.3809707016603,2521.308766159316,2523.398866066091,299.99999999999994
2021-01-03,2495.3602263949383,2494.3752589377896,2496.409119681072,299.99999999999994
2021-01-04,2469.3611683795125,2468.384195958534,2470.3708562320176,299.99999999999994
2021-01-05,2444.3704392361,2443.3968064307355,2445.4058058051164,299.99999999999994
2021-01-06,2420.333433842719,2419.415586108059,2421.3439880043106,299.99999999999994
2021-01-07,2397.2329095192435,2396.3468304896337,2398.23216835655,299.99999999999994
2021-01-08,2375.0498903435005,2374.1147655250365,2375.962605260139,299.99999999999994
2021-01-09,2353.7547102425674,2352.8460088934644,2354.630001195114,299.99999999999994
2021-01-10,2333.3192950082416,2332.390989139596,2334.28827473231,299.99999999999994
2021-01-11,2313.7395118633617,2312.7886923165315,2314.6308786888503,299.5610110167703
2021-01-12,2294.9547441772856,2294.020996492784,2295.8853904063294,299.99999999999994
2021-01-13,2276.97413652428,2275.997038428183,2277.87715335318,299.99999999999994
2021-01-14,2259.7949028917833,2258.818130577043,2260.750875770637,299.99999999999994
2021-01-15,2243.3794993644,2242.4257956732995,2244.3311296582915,299.99999999999994
2021-01-16,2227.720036411613,2226.7989908653253,2228.6398916416606,299.99999999999994
2021-01-17,2212.774061207515,2211.8287547990303,2213.711396270242,299.99999999999994
2021-01-18,2198.548373359737,2197.597168662259,2199.5631254902505,299.99999999999994
2021-01-19,2185.0431530204837,2184.0747214364246,2185.9829670733357,299.64151272690634
2021-01-20,2172.2261798281834,2171.2401987830704,2173.128410717045,298.60147948114144
2021-01-21,2160.00373990071,2159.0597560047213,2161.043553095918,299.99999999999994
2021-01-22,2148.4836769293324,2147.519012593446,2149.508111295255,299.99999999999994
2021-01-23,2137.616324082178,2136.669494793786,2138.505896633282,299.99999999999994
2021-01-24,2127.390813478786,2126.467285690931,2128.3391590873307,299.99999999999994
2021-01-25,2117.804519936309,2116.8773144916863,2118.7245652148604,299.99999999999994
2021-01-26,2108.8155905258404,2107.8671712513533,2109.7461395448977,299.7369973243038
2021-01-27,2100.407039165899,2099.5299190918363,2101.3563492530675,299.99999999999994
2021-01-28,2092.643561700814,2091.698126513031,2093.567258668096,299.7568018495788
2021-01-29,2085.4110317208624,2084.4991189538105,2086.3521642194055,299.99999999999994
2021-01-30,2078.7717306673203,2077.8509125704654,2079.726835087533,299.99999999999994
2021-01-31,2072.6973584717375,2071.779485359836,2073.6690749900604,299.99999999999994
2021-02-01,2067.2082136262857,2066.1974081737803,2068.1137383743658,299.7984494354141
2021-02-02,2062.270399878376,2061.3311607796504,2063.1839163016552,299.24820089427175
2021-02-03,2057.8238641603593,2056.844566873195,2058.7845114250113,299.99999999999994
2021-02-04,2053.97826031141,2053.0501359916275,2054.8926797928166,299.99999999999994
2021-02-05,2050.6532640657288,2049.6819086954447,2051.5782179521125,299.8445115470165
2021-02-06,2047.8388945762877,2046.8571443802339,2048.8091745741444,299.99999999999994
2021-02-07,2045.570462592029,2044.6376529708778,2046.5828240985254,299.99999999999994
2021-02-08,2043.840303780931,2042.8459976077966,2044.872857794393,299.99999999999994
2021-02-09,2042.6241925333588,2041.6332890330882,2043.6031010497227,299.99999999999994
2021-02-10,2041.9259885749432,2040.9256295336636,2042.9543245070145,299.99999999999994
2021-02-11,2041.7357454902128,2040.7959843241933,2042.7697032886329,299.99999999999994
2021-02-12,2042.059751334385,2041.0989271102435,2043.1526677879324,299.99999999999994
2021-02-13,2042.9032482998057,2041.9329402666747,2044.0084302632097,299.99999999999994
2021-02-14,2044.2342933546497,2043.2107629971476,2045.3413535817506,299.99999999999994
2021-02-15,2046.0796387935911,2044.9881113232868,2047.2676023435124,299.99999999999994
2021-02-16,2048.423795100103,2047.3508970556006,2049.5610907115124,299.99999999999994
2021-02-17,2051.28652728051,2050.2136337913475,2052.390633671248,299.99999999999994
2021-02-18,2054.6436104322993,2053.52288431992,2055.7330305303444,299.99999999999994
2021-02-19,2058.511257859837,2057.450793429472,2059.580775209489,299.99999999999994
2021-02-20,2062.8829884012102,2061.8187964044437,2064.0482644754934,299.99999999999994
2021-02-21,2067.795873993386,2066.7718186745938,2068.9460602036734,299.8377440375401
2021-02-22,2073.1805611874415,2072.092996290878,2074.3472704191577,299.99999999999994
2021-02-23,2079.092817833019,2077.9945278002574,2080.2447395628465,299.82814402176007
2021-02-24,2085.5090117792993,2084.418765928183,2086.70520559041,299.99999999999994
2021-02-25,2092.450193741385,2091.377085994901,2093.725970745706,299.81856990498983
2021-02-26,2099.909517380206,2098.829716709704,2101.2156660824244,299.99999999999994
2021-02-27,2107.9052303413614,2106.7866824404846,2109.161550740735,299.8094912049703
2021-02-28,2116.3942505382006,2115.3518232765528,2117.6506581421904,299.99999999999994
2021-03-01,2125.4172364899646,2124.2708039336358,2126.7205615511944,299.99999999999994
2021-03-02,2135.009615572065,2133.818682016331,2136.3072644537074,299.78791677060354
2021-03-03,2145.137809635672,2143.91671234576,2146.4303186046495,299.1240706146256
2021-03-04,2155.718447719819,2154.555497874973,2157.1088552390474,299.99999999999994
2021-03-05,2166.9345842554467,2165.7545979055913,2168.328640970815,299.7470504889061
2021-03-06,2178.7056167942947,2177.46366974785,2180.0741576363052,298.96388279057726
2021-03-07,2190.9496789435434,2189.741330424953,2192.3998432287926,299.99999999999994
2021-03-08,2203.818323627894,2202.5270533088983,2205.2311357933145,299.99999999999994
2021-03-09,2217.2504196785826,2215.9845000938208,2218.654006004524,299.99999999999994
2021-03-10,2231.298199161118,2229.969076480697,2232.702394261916,299.99999999999994
2021-03-11,2245.9153447572694,2244.5849022330035,2247.380896655376,299.99999999999994
2021-03-12,2261.129659896492,2259.7491176047797,2262.6174310300494,299.99999999999994
2021-03-13,2276.959452917338,2275.5800469797623,2278.4664620907706,299.99999999999994
2021-03-14,2293.4477209257057,2292.0325655195757,2294.861406127064,299.41883027990445
2021-03-15,2310.4555731673922,2309.051113634541,2311.9635261147782,299.99999999999994
2021-03-16,2328.1903904794817,2326.6497370294364,2329.606758439568,299.3277866913861
2021-03-17,2346.481038262362,2345.036203956719,2347.9961632251548,299.99999999999994
2021-03-18,2365.5304329734863,2363.993427445301,2367.0950661240936,299.2476990705826
2021-03-19,2385.1105192854425,2383.5904733506873,2386.663744190498,299.99999999999994
2021-03-20,2405.438861574699,2403.8281112448776,2407.134929880973,299.99999999999994
2021-03-21,2426.433710807732,2424.8869476797868,2428.0694574721288,299.99999999999994
2021-03-22,2448.1477274974222,2446.5438880749057,2449.8344494580974,299.99999999999994
2021-03-23,2470.5675887877833,2468.963101201712,2472.225958241435,299.99999999999994
2021-03-24,2493.7347181018426,2492.105482867778,2495.471921847321,299.99999999999994
2021-03-25,2517.6309175253778,2515.942646672208,2519.3719197023242,299.99999999999994
2021-03-26,2542.307463093911,2540.6423608663395,2544.058779690552,299.99999999999994
2021-03-27,2567.751895075657,2566.0132474027164,2569.489079530848,299.99999999999994
2021-03-28,2593.973480793118,2592.246443473241,2595.840274585488,299.99999999999994
2021-03-29,2621.00953243146,2619.302382155226,2622.8162961690214,299.99999999999994
2021-03-30,2648.8352239640985,2647.0551928553123,2650.7114227197067,299.99999999999994
2021-03-31,2677.525849053186,2675.7823757599253,2679.413071900487,299.99999999999994
2021-04-01,2707.0941714703163,2705.320266310509,2709.028310290098,299.99999999999994
2021-04-02,2737.603388155854,2735.723767803603,2739.3948054241755,299.2183592375853
2021-04-03,2768.85823685717,2767.0151036962816,2770.918894679645,299.99999999999994
2021-04-04,2801.0820114676285,2799.2040736682543,2803.0664901147247,299.99999999999994
2021-04-05,2834.267690921725,2832.325619623261,2836.3528662213644,299.99999999999994
2021-04-06,2868.397620229334,2866.4238445610576,2870.44088395568,299.99999999999994
2021-04-07,2903.607399331685,2901.5185552120947,2905.613015732041,299.12209734597894
2021-04-08,2939.632468336828,2937.596915131973,2941.6905362267657,299.99999999999994
2021-04-09,2976.7754218795803,2974.745579298127,2978.932322739521,299.99999999999994
2021-04-10,3015.0524770095913,3012.972912571969,3017.1249451396848,298.97118415437114
2021-04-11,3054.2459897174067,3052.1087953353713,3056.4689293987067,299.99999999999994
2021-04-12,3094.702910128062,3092.5121606016187,3096.802344244641,298.9770620147199
2021-04-13,3136.0997320762604,3134.017323474186,3138.3486792769145,299.99999999999994
2021-04-14,3178.77624284794,3176.6455776105363,3181.026716583839,299.99999999999994
2021-04-15,3222.62021523239,3220.540144756111,3224.9453527222836,299.99999999999994
2021-04-16,3267.688385457688,3265.5359881351847,3269.9879243140786,299.99999999999994
2021-04-17,3314.1262919336623,3311.816658689974,3316.3893497355607,299.0366656621903
2021-04-18,3361.6280262334926,3359.412300885037,3364.1006000806674,299.99999999999994
2021-04-19,3410.529999836976,3408.3743850671544,3413.02398011834,299.99999999999994
2021-04-20,3460.7752078668086,3458.589817146316,3463.1781068332016,299.99999999999994
2021-04-21,3512.445409989904,3510.079407004649,3514.958568832642,299.99999999999994
2021-04-22,3565.512615599111,3563.2638374174985,3568.187524387538,299.99999999999994
2021-04-23,3620.041572503782,3617.7234145452458,3622.8548530437665,299.99999999999994
2021-04-24,3676.054154249561,3673.620066416359,3678.910839758215,299.99999999999994
2021-04-25,3733.6104997743337,3731.2571015708895,3736.488714407475,299.99999999999994
2021-04-26,3792.7409819236805,3790.229586906875,3795.6405361915868,299.99999999999994
2021-04-27,3853.489844956862,3850.9215918232735,3856.424502031011,299.99999999999994
2021-04-28,3915.873257977689,3913.2988242327547,3918.8169249821476,299.99999999999994
2021-04-29,3979.9792368292374,3977.3196891998377,3982.954491301767,299.99999999999994
2021-04-30,4045.8428924763243,4043.1213954413356,4048.9331579083337,299.99999999999994
2021-05-01,4113.503265971815,4110.763848875926,4116.637593421555,299.99999999999994
2021-05-02,4183.021771981442,4180.193437400495,4186.156816714051,299.99999999999994
2021-05-03,4254.428699336219,4251.414942531786,4257.667588340797,299.99999999999994
2021-05-04,4327.787147267007,4324.780130932379,4331.07161054256,299.99999999999994
2021-05-05,4403.133750176804,4400.035117308267,4406.3790306911515,299.99999999999994
2021-05-06,4480.560011391647,4477.2939490296685,4483.942886426168,299.99999999999994
2021-05-07,4560.118385708908,4556.864244515022,4563.47525009711,299.99999999999994
2021-05-08,4641.83031645201,4638.580954615893,4645.287794819549,299.99999999999994
2021-05-09,4725.795366938994,4722.508749300277,4729.355548400106,299.99999999999994
2021-05-10,4812.124411286052,4808.65448061575,4815.753524103916,299.9413015645869
2021-05-11,4900.741125040437,4897.13236163833,4904.536860324567,299.99999999999994
2021-05-12,4991.824442186186,4988.1993586075005,4995.562663329185,299.99999999999994
2021-05-13,5085.418004378959,5081.764964413249,5089.263553230569,299.99999999999994
2021-05-14,5181.612796427551,5177.818210717327,5185.409525158751,299.9815289150203
2021-05-15,5280.433450993656,5276.463978103534,5284.392729439617,299.99999999999994
2021-05-16,5381.9793616621455,5377.997409606266,5385.953693076867,299.99999999999994
2021-05-17,5486.341977444873,5482.204704575358,5490.49059027718,299.9950219056393
2021-05-18,5593.5939710344055,5589.3447425011655,5597.890529718855,299.9839680404725
2021-05-19,5703.815122700702,5699.764641930975,5708.28663237878,299.9735582680023
2021-05-20,5817.071504398153,5812.7645639353605,5821.455887247059,299.99999999999994
2021-05-21,5933.520207116745,5929.304934677768,5938.067707401759,299.99999999999994
2021-05-22,6053.193044853963,6048.588998752548,6057.78461550794,299.99999999999994
2021-05-23,6176.203971246224,6171.691238827273,6180.883317183967,299.99999999999994
2021-05-24,6302.63743162163,6297.988223885936,6307.442953905802,299.99999999999994
2021-05-25,6432.590888225574,6427.86230741522,6437.406825092155,299.99999999999994
2021-05-26,6566.182180392798,6561.157020346897,6571.142058697116,299.9935052990286
2021-05-27,6703.53903880964,6698.473017331665,6708.667973282674,299.99999999999994
2021-05-28,6844.736392917133,6839.61718047433,6850.01375097659,299.99999999999994
2021-05-29,6989.90030051857,6984.607602358089,6995.240939785845,299.99999999999994
2021-05-30,7139.107634649052,7133.880828320038,7144.5414233912215,299.99999999999994
