date,cases_mean,cases_q10,cases_q90,deaths_mean,deaths_q10,deaths_q90,icu_mean,icu_q10,icu_q90,hospitalization_proxy_mean,hospitalization_proxy_q10,hospitalization_proxy_q90,ess
2020-10-29,1980.7863009219348,1980.5251758446038,1981.0691908988672,8.805889629774214,8.801378787844143,8.810002340917016,123.23365245506866,123.12734923180115,123.32480558442984,398.60805816965933,398.4265945013754,398.7765413196168,249.9999999999999
2020-10-30,1971.26746319829,1971.0140272548165,1971.5472160835943,8.717263565875461,8.712864518203508,8.721109775886532,121.6372930329319,121.53995214784861,121.73617581018446,394.7837176603233,394.6034208802643,394.9341061991941,250.00000000000017
2020-10-31,1962.3226550075162,1962.0738811893527,1962.5903900359438,8.632217513980178,8.627841170154664,8.636272217039698,120.10156147687266,120.0089059197043,120.20172033697283,391.1158894321817,390.93432162934846,391.2765796668406,249.9999999999999
2020-11-01,1953.9574246006046,1953.7156841588146,1954.2296902062044,8.550408943912437,8.546200113962355,8.554556417518963,118.61978035008568,118.52474948304851,118.7265950618823,387.59006002166217,387.4185589016774,387.75212983684946,250.00000000000017
2020-11-02,1946.1496389221554,1945.902092198942,1946.4139985296865,8.472017653065334,8.467857081741256,8.476161282632617,117.19803638317066,117.10149737016128,117.29965230943337,384.21248890703305,384.04432147577074,384.37709260727803,249.9999999999999
2020-11-03,1938.8904603849348,1938.6405699403124,1939.1859323544563,8.3968984319134,8.3925587467634,8.400938189164524,115.8317834907484,115.73845589731364,115.93492115727543,380.97792615820606,380.79864146264555,381.13626197851426,250.00000000000017
2020-11-04,1932.177527903068,1931.925978760544,1932.4612563750381,8.325065289750784,8.321165994561552,8.329431974117401,114.5178913060303,114.41853806174328,114.62440565632608,377.88875666792,377.73582178653265,378.06252197653373,249.9999999999999
2020-11-05,1926.0005717037911,1925.7461700736003,1926.2662575062354,8.256265693055498,8.252123294515009,8.260270749540382,113.25998641916198,113.16678875650959,113.34949251062048,374.9297804665199,374.7608108921007,375.09346444390405,250.00000000000017
2020-11-06,1920.356398730967,1920.1007266762454,1920.640341581642,8.190528273697128,8.186751309951768,8.194341598721437,112.04421930995977,111.95269787223874,112.13429299546993,372.10979371565946,371.95917532786217,372.26308782982835,249.9999999999999
2020-11-07,1915.2292130411954,1914.9708977178689,1915.4957164246875,8.127829465963943,8.123580299957363,8.131789606256959,110.88404572374887,110.79430153159271,110.97977622552426,369.42047414349764,369.24406761270717,369.5785181053535,250.00000000000017
2020-11-08,1910.6192647666037,1910.3602739876524,1910.9186843221526,8.068079703342395,8.064343109232242,8.071971571716295,109.76995055088727,109.68344997634232,109.85896260871715,366.86211567544854,366.7109794457273,367.0201024015328,249.9999999999999
2020-11-09,1906.5217992405624,1906.260190306974,1906.8163388795558,8.011172900900247,8.007550679096862,8.014805157609949,108.70060278304348,108.60745116878068,108.78690309137171,364.429835424727,364.28821933731876,364.57558561559114,250.00000000000017
2020-11-10,1902.918961494458,1902.6634645581591,1903.198883171109,7.956902249584549,7.953254223473908,7.960743220018858,107.6734504386983,107.58316992704916,107.75534998956357,362.11409185250346,361.96960653702195,362.27314316438014,249.9999999999999
2020-11-11,1899.8233195855369,1899.567473950066,1900.1049092091332,7.905251626489656,7.901410314172978,7.909104986696112,106.69460322769777,106.60088967217769,106.78200944454656,359.9108207480357,359.7579693395369,360.06762590792874,250.00000000000017
2020-11-12,1897.2251433675472,1896.9637379652618,1897.5280966920564,7.856273797165551,7.852598874341265,7.860242050101913,105.75422444541373,105.65908562921737,105.84381746207363,357.82797645849547,357.6846325288995,357.98967765690406,249.9999999999999
2020-11-13,1895.115477049208,1894.8583479685701,1895.4103514189765,7.809856898067366,7.806040870856259,7.813591027134185,104.8535322701627,104.76327044420978,104.94563400979322,355.85903028240733,355.7056929691664,356.00708879138176,250.00000000000017
2020-11-14,1893.4875162410144,1893.2362741371987,1893.7759297981545,7.766019915055351,7.762418374836694,7.7696039676783375,103.99601602229919,103.90539859231096,104.08604974194888,354.0031449911768,353.8612836270308,354.14439317151835,249.9999999999999
2020-11-15,1892.339521939691,1892.0621143021385,1892.623426377261,7.7246175119066685,7.72086898278557,7.728530772093322,103.17542525278003,103.08171570846177,103.26365595861611,352.25596101994046,352.10799082636595,352.415484868798,250.00000000000017
2020-11-16,1891.6802227153835,1891.4045654726228,1891.9769366015705,7.6856074466935675,7.682092023107079,7.689191033588702,102.39369056501093,102.30370953894614,102.48462078327387,350.61423900228726,350.4765751430325,350.7549908292612,249.9999999999999
2020-11-17,1891.4999989216042,1891.2389300368084,1891.783343319523,7.64911874052908,7.645326098103073,7.652731482905333,101.64646521242912,101.56043533821656,101.74102495117678,349.08705728446256,348.93272340636355,349.22743333650345,250.00000000000017
2020-11-18,1891.7885829090765,1891.516778761926,1892.0623844272623,7.614796613584557,7.610984974514908,7.618245988986972,100.93784156098657,100.8423931726836,101.02380148903298,347.653589367089,347.5032127783196,347.7898933735075,249.9999999999999
2020-11-19,1892.5560899028417,1892.2844181959788,1892.8448389002488,7.582886510995866,7.578947421806038,7.5863474702026465,100.26730530690551,100.1701912558645,100.36220597530128,346.3270241014111,346.1708162761786,346.45923212892814,250.00000000000017
2020-11-20,1893.7959493886149,1893.5104803976112,1894.0899709028479,7.553098637816816,7.549487212333279,7.556777258004699,99.62626203673031,99.52623310502008,99.72055400160623,345.0966324973428,344.95920427805675,345.240616736244,249.9999999999999
2020-11-21,1895.5018614072096,1895.201209765472,1895.7920374363794,7.525668057903415,7.521997096477558,7.5293269875555575,99.01789550233212,98.92459064255497,99.1106987647857,343.9731106778997,343.8290100027373,344.1168421004053,250.00000000000017
2020-11-22,1897.6829903337343,1897.3826529426203,1897.9717595151355,7.50021612084603,7.4966721084912145,7.503646758886088,98.44200462791144,98.35072037774714,98.52970419412972,342.93663550352187,342.7981528796707,343.0710377339364,249.9999999999999
2020-11-23,1900.3330718864397,1899.9989914030964,1900.6237639622325,7.477053575158333,7.473310642344207,7.480586685078562,97.8986531623294,97.81089743408452,97.98126308466932,342.00352860710734,341.852719368598,342.1460028543089,250.00000000000017
2020-11-24,1903.4530837562918,1903.1565158714268,1903.7548314499206,7.456109267223542,7.4525035366844925,7.459602441489096,97.38861990976156,97.29602290074891,97.4708402954727,341.1696351645224,341.02859514089494,341.3102125544405,249.9999999999999
2020-11-25,1907.0401785163692,1906.7329847292822,1907.3498185875121,7.437210689077842,7.433670198311241,7.440717077440772,96.91381011697369,96.83125613291404,96.99440894536961,340.424873047795,340.2819808937948,340.5669993677409,250.00000000000017
2020-11-26,1911.106491198595,1910.7947038904802,1911.4101767627953,7.420423052102854,7.417054799421344,7.423768084407275,96.46612512816068,96.38581246401058,96.54434979831339,339.77693688532884,339.64193025164406,339.9118203381127,249.9999999999999
2020-11-27,1915.6414884563549,1915.331720496221,1915.9496978727773,7.405561707912077,7.402004944020785,7.408991092166864,96.04949983142397,95.96175006458618,96.12975607714125,339.2140373472546,339.0730233355223,339.3522911260764,250.00000000000017
2020-11-28,1920.644440009393,1920.342972359676,1920.9588036729044,7.392806457696615,7.389170237923761,7.396129849901424,95.66492854194009,95.56935601850023,95.7469519615668,338.7451143303797,338.604035670461,338.87685948872405,249.9999999999999
2020-11-29,1926.1208312418828,1925.8158878760082,1926.4613930784612,7.381911945676496,7.378336713336706,7.385499793857165,95.3026155870771,95.22123331743092,95.39000040378271,338.362409989775,338.21707264012616,338.50525209575466,250.00000000000017
2020-11-30,1932.0818779440144,1931.7811763433622,1932.4072661068312,7.3730981343714594,7.369674062729053,7.376606829666895,94.97063651038268,94.8920630144932,95.05805221098889,338.07325101408594,337.93439118863796,338.211910924053,249.9999999999999
2020-12-01,1938.5215347435424,1938.21217050537,1938.8527151646063,7.366107448332995,7.3626950721131195,7.369608049233239,94.66221933390676,94.58231181472584,94.7484560942525,337.8676449996804,337.7301028403085,338.0064993837218,250.00000000000017
2020-12-02,1945.4428776388647,1945.1344279946625,1945.7766328928114,7.361179371954403,7.357563453705106,7.364813667598015,94.38528526419802,94.3017260587433,94.47175178681395,337.7540273322328,337.6076943746144,337.899797354204,249.9999999999999
2020-12-03,1952.8464735138623,1952.5232444518415,1953.1838741531446,7.358218087818233,7.354416929323595,7.3620001315745,94.13483562391313,94.05267287578395,94.21495585156745,337.7299858725843,337.5731684508292,337.886872266254,250.00000000000017
2020-12-04,1960.7390848412883,1960.4147754408064,1961.0777441947287,7.357274149819114,7.353747529421196,7.360943592213606,93.91163188074576,93.82514057526038,93.99534654631633,337.7977805795608,337.65769071939957,337.9468487763391,249.9999999999999
2020-12-05,1969.1250134382194,1968.7985573177668,1969.4645507571806,7.358231415664333,7.354322918679215,7.362154168953284,93.71353565951925,93.62776511113063,93.80196605057425,337.9524241615337,337.7918561877847,338.1123425498706,250.00000000000017
2020-12-06,1978.005069756423,1977.6739156095791,1978.3516549852143,7.361000690423148,7.357161195128772,7.36507883977806,93.54436561226,93.45104601357414,93.63899654849035,338.1872123316078,338.03424921015954,338.35204601542927,249.9999999999999
2020-12-07,1987.3794459129533,1987.0590506876897,1987.7293105658212,7.365609126229919,7.361765354332427,7.369734767949169,93.39932469608677,93.30871826524016,93.4915662613771,338.50609890889746,338.35148272000134,338.67468975449464,250.00000000000017
2020-12-08,1997.2634736240284,1996.933283339527,1997.598892471318,7.372291389230848,7.368511709054827,7.376300358931994,93.28035401525221,93.19200465239855,93.38394819125708,338.92041310938555,338.7679822384654,339.0768882641802,249.9999999999999
2020-12-09,2007.654953434229,2007.3344984092255,2007.9969052139484,7.38075422769832,7.376800545097929,7.384734050562551,93.18595220250931,93.08525392399183,93.28637631408083,339.41551082490673,339.26042136094793,339.57212039061807,250.00000000000017
2020-12-10,2018.565940983654,2018.2562860294452,2018.9053154723124,7.391130859353641,7.387317680424619,7.3949493185097435,93.11468449531763,93.01912046435844,93.21341205660869,339.9991586526561,339.8487618832124,340.14816831282405,249.9999999999999
2020-12-11,2029.9985719535614,2029.6696206831882,2030.358800325094,7.403517116100704,7.399792167831257,7.407417321730488,93.07667511218882,92.99266240462397,93.16956381315124,340.6710718409903,340.5192391465799,340.82745703152506,250.00000000000017
2020-12-12,2041.9520497844717,2041.6046256148309,2042.2987784890513,7.41760170032099,7.413850671526053,7.421477079441726,93.05641643636707,92.97060498223411,93.14045236201933,341.42302820827996,341.2707695633532,341.58276609587017,249.9999999999999
2020-12-13,2054.4374548200312,2054.07993125113,2054.7936223944416,7.433729447609078,7.4298019280300185,7.437565865690763,93.06366135510288,92.97497343192299,93.14744869752595,342.2680438977921,342.1080101953047,342.4258620376581,250.00000000000017
2020-12-14,2067.4678658703037,2067.092385287986,2067.8161352636444,7.451688077217032,7.447693572482811,7.455491100904695,93.09465511912994,93.0092797899667,93.18134150334072,343.196922422407,343.03161971490226,343.3514571511204,249.9999999999999
2020-12-15,2081.045556153263,2080.6906413704032,2081.417797127077,7.471482276529972,7.467811000284067,7.4748355306007035,93.14712124086688,93.05430889839484,93.22809339226298,344.2111086379634,344.06673217369047,344.3449787725302,250.00000000000017
2020-12-16,2095.1762355279034,2094.8145592632654,2095.535151161007,7.493341773785458,7.489791273302467,7.496823450853665,93.22866163008395,93.14081964523555,93.31582047130568,345.3186924991905,345.17805667632166,345.4560655863478,249.9999999999999
2020-12-17,2109.870214403962,2109.5238135495,2110.239561220268,7.517007241372136,7.513575897872146,7.520676832348424,93.33308091190635,93.24339663778478,93.42172361403897,346.5092859080564,346.3758911312789,346.6557682214755,250.00000000000017
2020-12-18,2125.136561210016,2124.7783380190617,2125.4975132789173,7.542629603698219,7.5389120107301135,7.5463455435195135,93.46304750135472,93.38254063283205,93.55433503751705,347.78942782550905,347.6361370737786,347.9369575339128,249.9999999999999
2020-12-19,2140.9826604163036,2140.6142464583213,2141.3540430483363,7.5700964137765805,7.566220879030006,7.573896333523884,93.61666251869941,93.53312829727646,93.7110771475109,349.15419939945195,348.99418926617057,349.304503265725,250.00000000000017
2020-12-20,2157.4152725398358,2157.0304567713415,2157.7872680169653,7.59960762898226,7.595733112594324,7.603161543085795,93.79210102299689,93.7078565776298,93.88082198880119,350.615085197489,350.45550246410664,350.75543806304125,249.9999999999999
2020-12-21,2174.4487066407614,2174.0375337778332,2174.8470218782268,7.631081259242096,7.6273287517667026,7.634842841629248,93.99285305045476,93.90408477292486,94.07898515587586,352.1659330914499,352.0151528440765,352.3185784247626,250.00000000000017
2020-12-22,2192.094565547829,2191.686174429798,2192.4941214490686,7.6644778108593385,7.66090530272531,7.668278638309624,94.22011762613418,94.14589363593436,94.31684210269555,353.8040333998946,353.65507191399826,353.95316933066675,249.9999999999999
2020-12-23,2210.3571095586262,2209.9507522875547,2210.7639669650403,7.699917271877902,7.696094885747956,7.70356864003996,94.46693760785786,94.38105279314512,94.55345951329532,355.5393629368065,355.38338725350025,355.6860023635267,250.00000000000017
2020-12-24,2229.2488424843823,2228.8333045061895,2229.66517947708,7.737286514927839,7.733221283093298,7.741044879311897,94.74046599825284,94.66001336234554,94.82808472534909,357.36220289185843,357.1905868142022,357.51389642412664,249.9999999999999
2020-12-25,2248.786484779248,2248.376677175708,2249.1831884453545,7.77674533487786,7.772660810181789,7.78081153037836,95.03891518380273,94.95202364068624,95.12081823937481,359.2819043705175,359.11266177762775,359.4528077886638,250.00000000000017
2020-12-26,2268.9712854600907,2268.5676905075534,2269.3746037681512,7.818295325889919,7.814226762748843,7.822085130704118,95.36211014372763,95.27476076384093,95.438896843568,361.29864339224434,361.13048184791757,361.45769275097047,249.9999999999999
2020-12-27,2289.819808878572,2289.405284931526,2290.233810242076,7.86192527023676,7.857928073047669,7.865512489801049,95.71106524553174,95.63024201878432,95.78718989319306,363.4112956727075,363.24345541367506,363.5600310983747,250.00000000000017
2020-12-28,2311.2300569140543,2310.7969280353113,2311.652672613104,7.907509057762512,7.903575649901202,7.911044351355941,96.08384966439047,95.99516711071999,96.15907753538664,365.6142400588741,365.45389362073695,365.760714526425,249.9999999999999
2020-12-29,2333.281762332466,2332.857292208673,2333.69708034918,7.955342607863005,7.9515387645001505,7.958957112396241,96.48638771932363,96.39860313925185,96.56273165542446,367.9199331931457,367.7659333214543,368.0699892548419,250.00000000000017
2020-12-30,2355.829242487545,2355.380313759429,2356.2500053425524,8.005016510716045,8.000924496735692,8.00872660963287,96.91324742415938,96.8284777856494,96.9888867488402,370.3096861302343,370.1389325725894,370.4651443233931,249.9999999999999
2020-12-31,2378.840718855243,2378.410058358,2379.2646994099705,8.057080523418275,8.05308916104454,8.060968171223037,97.36360526674302,97.26788700197193,97.45105135323784,372.81286688162345,372.65317321183267,372.9714556679294,250.00000000000017
2021-01-01,2402.451573995057,2402.019713098757,2402.8772055463833,8.111351444195467,8.107332608984095,8.115285785007238,97.84211156660999,97.74135135146702,97.93589105273814,375.4173857120719,375.25889976154866,375.5750986568346,249.9999999999999
2021-01-02,2426.816453175425,2426.375751605445,2427.2580071517027,8.167760917607115,8.163912700287174,8.171522254738946,98.340576919382,98.24045263421205,98.43222257337253,378.12395517964706,377.97411441816075,378.27368573711686,250.00000000000017
2021-01-03,2451.8085439866845,2451.3786636108734,2452.2495171998494,8.226437782393974,8.222390147856586,8.230227952943265,98.8689154456295,98.77446680553099,98.95400211252415,380.9341383125094,380.77081472638304,381.08883851673806,249.9999999999999
2021-01-04,2477.6179378807497,2477.1755367799897,2478.0759503026857,8.287009087909203,8.282789230281113,8.291070521894428,99.41725465413289,99.32528204708812,99.50091490127562,383.8335021772565,383.6598110426438,384.0032301516669,250.00000000000017
2021-01-05,2504.0552896562644,2503.60402104545,2504.50427921259,8.349784698823896,8.345691109653432,8.353734203755188,99.9948482059596,99.90791642069073,100.07947281361903,386.8334850928579,386.6637866024486,386.99681450626304,249.9999999999999
2021-01-06,2531.160502859996,2530.7034963761153,2531.5866649401937,8.415003498063943,8.410764762431777,8.41880401856237,100.60058835131306,100.50763145592298,100.68471376816905,389.9472428710954,389.7730762038183,390.1029937305621,250.00000000000017
2021-01-07,2558.8745953784933,2558.4034735766636,2559.3049998097276,8.482315454080917,8.478255046924891,8.486454578291479,101.23586074255131,101.1472234622932,101.31455792971389,393.1556235081792,392.9885690685242,393.3320525786495,249.9999999999999
2021-01-08,2587.327353613468,2586.878563722226,2587.781267635278,8.551869111171266,8.547553292753443,8.556090306952164,101.89390673172561,101.80174573974246,101.97913443564896,396.4700023081058,396.29135975557995,396.64731382082493,250.00000000000017
2021-01-09,2616.427865813748,2615.961214334551,2616.8796637861133,8.623742958423614,8.619761307391839,8.6279834728692,102.58062999454098,102.48481699695378,102.66876187622042,399.89140307780025,399.73227039064744,400.06820284773664,249.9999999999999
2021-01-10,2646.274023227744,2645.7930916874147,2646.731108499735,8.698044452261284,8.693987758060254,8.702219210537802,103.29252794334398,103.21174707584937,103.3736286375112,403.427324885676,403.256330910619,403.6043644296153,250.00000000000017
2021-01-11,2677.019712639756,2676.5401394132746,2677.4932518509017,8.77466656406972,8.770440302216564,8.778727268468975,104.03414418708813,103.9543158015725,104.11988545206206,407.06974327362315,406.8893233789915,407.2383375762292,249.9999999999999
2021-01-12,2708.416106769424,2707.929075002705,2708.904934615303,8.85358431297852,8.849666164440686,8.857671325410262,104.80334230993587,104.73057935219865,104.88296374500192,410.81846788837686,410.6505458378263,410.99166778738123,250.00000000000017
2021-01-13,2740.509536379985,2740.0328989972745,2741.002728359786,8.93485420428146,8.930558962324277,8.938950801611272,105.60001387518135,105.51475998375173,105.68502137240651,414.67652976471834,414.4953348677242,414.84739936248457,249.9999999999999
2021-01-14,2773.098178873874,2772.610224646928,2773.5943320182596,9.018459460229222,9.013973482947794,9.022585152776703,106.42557769783792,106.33254151918214,106.51159295312215,418.6422991184654,418.45516146084066,418.81416964449903,250.00000000000017
2021-01-15,2806.4559692342787,2805.9861096375575,2806.9457091530803,9.104450497269651,9.100031520002801,9.108953352266427,107.28161680003282,107.18820450024253,107.37214580874519,422.7175962773328,422.53418289475667,422.90694179889346,249.9999999999999
2021-01-16,2840.5537681749224,2840.05070772618,2841.065547730909,9.192923523159442,9.188912317339232,9.19741546872692,108.16150703980499,108.07116135746287,108.25531856911677,426.910971197968,426.747405461295,427.09801489661857,250.00000000000017
2021-01-17,2875.6108865356928,2875.0992760192617,2876.11499964014,9.283887826265861,9.279531036313786,9.288394699835003,109.06760281497922,108.97044823902039,109.1590753116539,431.22167358505624,431.0435028380833,431.4107340378139,249.9999999999999
2021-01-18,2911.8112534840316,2911.3006815288804,2912.3555526305863,9.377311670306161,9.3732520233197,9.381811548771031,110.00569632436805,109.9119788622997,110.10177366190273,435.6449845822358,435.48064393140544,435.83125327115806,250.00000000000017
2021-01-19,2948.8592673129515,2948.3256888286114,2949.378317655176,9.473376620804864,9.469193420274834,9.477463352887492,110.97491821398503,110.88418538993132,111.06611994660709,440.19091782447435,440.01850349344846,440.35800807481166,249.9999999999999
2021-01-20,2986.686114284031,2986.1462754846716,2987.2291518139423,9.572022317526715,9.567848573426716,9.576458331779076,111.97245887046208,111.87062658387684,112.07422729478525,444.85777520116284,444.6917003993656,445.0376873069065,250.00000000000017
2021-01-21,3025.3422593148557,3024.805960931032,3025.9133318958266,9.673185715638171,9.668992301374209,9.677578381745459,113.00391027322222,112.9146190665783,113.09610733186145,449.6392954161025,449.4655847741277,449.82196360141285,249.9999999999999
2021-01-22,3064.964800541777,3064.41913000364,3065.5618573239312,9.776952174417453,9.772805660015784,9.781640291542132,114.06126694948641,113.96830178753441,114.16257589956713,454.54418446960995,454.37487590212845,454.73760697612954,250.00000000000017
2021-01-23,3105.5732453032156,3105.015121449978,3106.175604774207,9.883386593046321,9.879081737904219,9.887754399840361,115.14863614217434,115.05545777327123,115.24215467727285,459.57369640129355,459.3961663248161,459.75436068777014,249.9999999999999
2021-01-24,3147.3441037083267,3146.7856291272765,3147.9157573344232,9.992635524141946,9.988317145476863,9.996964437510377,116.27100943474704,116.17700405330744,116.36361448858575,464.7329173576039,464.5551107865152,464.91201540129043,250.00000000000017
2021-01-25,3190.3787397107926,3189.7844631700145,3190.9642732392954,10.104671892100804,10.100373969864387,10.109354837661405,117.42275505342285,117.32836285722237,117.52239941587422,470.02338639824086,469.84686006800865,470.21741281592966,249.9999999999999
2021-01-26,3234.471752296155,3233.816678235251,3235.0586389121227,10.219552756340263,10.214840573019321,10.22375143522834,118.60645831492283,118.50880951326378,118.70735516943952,475.44674595742293,475.25013041508856,475.6146254491551,250.00000000000017
2021-01-27,3279.666593887426,3279.07846019367,3280.2985208252667,10.33733428620873,10.332834706698051,10.341634448989298,119.82156460339868,119.7252042900703,119.9153408620625,481.0062442197234,480.8201401998605,481.18321265098285,249.9999999999999
2021-01-28,3325.9849339208254,3325.381408768506,3326.5906971162203,10.458260520269942,10.453781494293954,10.462845772590105,121.06908295475208,120.9648629152918,121.163491147349,486.7141942485485,486.5333086916335,486.9058347956113,250.00000000000017
2021-01-29,3373.4655337681615,3372.854943839818,3374.1230170986723,10.582016416713445,10.577205626629109,10.586755018439964,122.35272467580386,122.2562180250857,122.45130832740627,492.5520615766004,492.3496550725395,492.7495755350475,249.9999999999999
2021-01-30,3422.1387471028174,3421.4988036213417,3422.7801300991246,10.709125919932108,10.704445578464577,10.71337389682234,123.66883878225126,123.57405467027074,123.76210478291686,498.54934379524184,498.3528964085194,498.7238341575353,250.00000000000017
2021-01-31,3472.1450645826217,3471.5072720032226,3472.784437953281,10.839423649726156,10.834774015605314,10.843999193360784,125.02114047448401,124.92362868166009,125.12154301319448,504.69538131480607,504.50198572572174,504.8833559594126,249.9999999999999
2021-02-01,3523.5619750714995,3522.943673763458,3524.2235139534955,10.97303880347424,10.968453641384222,10.977600082062066,126.40974577773143,126.3122958907454,126.50927196993068,510.9969129314172,510.8068780250931,511.1845980190926,250.00000000000017
2021-02-02,3576.146704716911,3575.5199444883547,3576.803800105293,11.110040342806846,11.105509769411752,11.114280502744394,127.83284608024073,127.72902270400233,127.94305597554431,517.4585201054967,517.2747127564068,517.6236812099448,249.9999999999999
2021-02-03,3629.891345693469,3629.2006131104695,3630.5616097371026,11.250779984172553,11.246091663218884,11.255411900546713,129.2985523805277,129.19319158999787,129.40193790132582,524.0944452824882,523.9031445957319,524.2838169228135,250.00000000000017
2021-02-04,3684.8668716238703,3684.2138158643925,3685.538987815198,11.394984327468451,11.390255595143639,11.400034924296211,130.79728389993423,130.68901022385182,130.8934728232582,530.8953414983741,530.7034469950064,531.1105366349278,249.9999999999999
2021-02-05,3741.1883598667637,3740.496537003898,3741.868638734413,11.542847979722655,11.538111598105594,11.548030234004086,132.33878935354022,132.24088962314272,132.4468221180599,537.8663203256449,537.6685632565351,538.0822112012362,250.00000000000017
2021-02-06,3798.7706944534557,3798.0630700531906,3799.4853853735303,11.69447258820049,11.68961553208149,11.69965981921588,133.913295231984,133.81138371808714,134.01667362686422,545.0178755726658,544.8158786789799,545.2364780498546,249.9999999999999
2021-02-07,3857.9309996439533,3857.1981301538376,3858.6346723344477,11.849793645233497,11.844866339047842,11.8547145505185,135.5311256508472,135.42078364363755,135.63387420534394,552.3411783539487,552.1399211900772,552.5460951823716,250.00000000000017
2021-02-08,3918.739538640211,3918.039175717902,3919.484885596118,12.009090482712306,12.003961465529171,12.014182845520793,137.19606399064625,137.09327833762774,137.30129611629962,559.8489390950443,559.6330885343629,560.0615728609367,249.9999999999999
2021-02-09,3981.0617352683407,3980.3384045938515,3981.798184921265,12.17241516437141,12.1674385601054,12.177174724379126,138.9010466893985,138.803041069401,139.0041593872009,567.5476156567065,567.337271021652,567.7438489740588,250.00000000000017
2021-02-10,4044.863817918682,4044.139243049151,4045.6134053683663,12.339838489185434,12.334554717435147,12.344762682474837,140.64939223305004,140.54723887118828,140.74738217755225,575.439187729207,575.2148594064876,575.6467821420692,249.9999999999999
2021-02-11,4109.994953170853,4109.243718710462,4110.760693953357,12.511355166795676,12.506547052945503,12.51600687878107,142.44205829610962,142.3369956519048,142.5451656358315,583.522872833399,583.3251103382345,583.7134327590924,250.00000000000017
2021-02-12,4176.61513840456,4175.8554151143335,4177.413287108345,12.68729104019617,12.682477887030634,12.692132215198898,144.27844005356081,144.17015327659695,144.39145542139892,591.8161389295033,591.6198081191928,592.011455841311,249.9999999999999
2021-02-13,4244.785223565955,4243.983325436191,4245.590182521616,12.867630493658384,12.862818697505006,12.872599338417324,146.1590892010547,146.0597284346724,146.2719168892557,600.3178737709388,600.1169164820149,600.5200089223562,250.00000000000017
2021-02-14,4314.634300559293,4313.808113478673,4315.456680475476,13.052528912094436,13.047842981781129,13.057051562565833,148.08764820192863,147.9916236028956,148.20192088387088,609.0343384250078,608.8382497764302,609.2122291435329,249.9999999999999
2021-02-15,4386.498389728955,4385.6762116214995,4387.320939801467,13.242003832843668,13.236773673110383,13.247114037229908,150.06932283663568,149.9620229219744,150.18254684591813,617.9637160251217,617.7449180995073,618.1730825668803,250.00000000000017
2021-02-16,4459.967004148806,4459.130238817216,4460.765896438188,13.43594968017003,13.430533389954673,13.441055380978547,152.09829478519848,151.99068083707104,152.20195105609602,627.1035122272655,626.8750832412612,627.3176773903992,249.9999999999999
2021-02-17,4535.120596651542,4534.227671990044,4535.953025734634,13.634757345685857,13.629444601875916,13.639960464758056,154.1785985967987,154.08387675185907,154.28698192754325,636.4721768272564,636.2424123345961,636.6889813411907,250.00000000000017
2021-02-18,4611.799593538817,4610.91724817671,4612.610503133149,13.838505962555082,13.833194760295488,13.844101264364475,156.31377872552486,156.20933543296547,156.42745512222785,646.072009226307,645.8474424192544,646.3066691127473,249.9999999999999
2021-02-19,4690.172637252367,4689.258920145642,4691.044245459716,14.047296358703615,14.041613239525077,14.05256574131263,158.49950492007005,158.3875425391946,158.60604387869728,655.9105952369956,655.6704112701648,656.1318580276662,250.00000000000017
2021-02-20,4770.2349949463505,4769.302209998295,4771.087675808862,14.261073350328045,14.255327910170674,14.26667642841908,160.7423470262993,160.630605669757,160.86041989864302,665.9815726350027,665.7379922880582,666.2143278648763,249.9999999999999
2021-02-21,4852.3183557194625,4851.366696475491,4853.16238370029,14.480307700799921,14.475088671282768,14.485359791375702,163.04109579368694,162.93885647761132,163.14991262921325,676.3103548875291,676.089479289824,676.5189823728194,250.00000000000017
2021-02-22,4936.620614549204,4935.700857197525,4937.492267656302,14.704771403065566,14.69920371905207,14.709922320599553,165.40108965347204,165.29035630975298,165.51890313586784,686.8821319226761,686.6473766291864,687.0912257495197,249.9999999999999
2021-02-23,5022.676726048146,5021.693859416126,5023.5718888140555,14.93464767522983,14.929422254129678,14.94025768317706,167.81513080554575,167.7071492221298,167.92637179479098,697.7103351144406,697.492145363599,697.9470508015343,250.00000000000017
2021-02-24,5110.501628523948,5109.481103145474,5111.410188535712,15.17008239697571,15.164522901040453,15.175822298562233,170.28847197267788,170.1803753329501,170.3914146567478,708.7998777499438,708.5641656689975,709.0477974734082,249.9999999999999
2021-02-25,5200.11774525245,5199.07107026348,5201.053071504732,15.410983408008292,15.4051616522745,15.41658184344715,172.8197123822847,172.7054544370129,172.92694508627125,720.1466465360761,719.9003741002301,720.3848627676019,250.00000000000017
2021-02-26,5291.439163819424,5290.427199980207,5292.363333224715,15.657922099717595,15.652332070174118,15.663856340364815,175.41568912892612,175.2970875431253,175.5299802121071,731.7771162330703,731.5453260390982,732.0292914865129,249.9999999999999
2021-02-27,5384.392165786823,5383.336200009798,5385.360167985547,15.910671136678888,15.904889078958373,15.91671572434724,178.07174897384834,177.94070672050574,178.1876318186782,743.6817708916002,743.4464216712272,743.9389161137083,250.00000000000017
2021-02-28,5479.57993897987,5478.512270943291,5480.554419581697,16.169152104125878,16.16313659033683,16.175056205970503,180.79249788964643,180.66134959679292,180.91178401865943,755.8540592226008,755.6064786509949,756.1020192517847,249.9999999999999
